商品编号,商品名称,品牌,价格（元）,原价（元）,折扣率,月销量,累计评价数,好评率,鞋面材质,鞋底材质,闭合方式,风格,适用季节,用户年龄,用户性别,用户所在省份,是否PLUS会员,下单时间（小时）,是否退货
697296238,阿迪达斯复古潮鞋春季新款,阿迪达斯,443,461,96,7,13135,95,高端飞织,MD发泡底,系带设计,复古潮鞋,春季新款,34,女,广东省,是,1,否
284742350,安踏运动复古潮鞋四季通用,安踏运动,99,111,89,1214,442,100,飞织面料,EVA轻底,魔术贴鞋,复古潮鞋,四季通用,54,女,河南省,是,4,是
508165112,斯凯奇潮户外机能冬季保暖,斯凯奇潮,99,122,81,396,4117,93,布面材质,橡胶大底,松紧带鞋,户外机能,冬季保暖,37,男,湖北省,否,11,否
343844969,耐克潮流户外机能春季新款,耐克潮流,167,321,52,3355,1212,96,超纤皮鞋,MD发泡底,套脚款式,户外机能,春季新款,44,男,四川省,否,13,是
233316123,特步男鞋工装硬朗夏季透气,特步男鞋,136,257,53,132,3674,96,合成革鞋,混合鞋底,拉链鞋款,工装硬朗,夏季透气,44,男,安徽省,是,20,是
587268929,李宁休闲户外机能四季通用,李宁休闲,99,102,97,614,284,94,布面材质,MD发泡底,套脚款式,户外机能,四季通用,50,男,四川省,是,19,是
207276707,特步男鞋日常休闲秋季百搭,特步男鞋,99,121,82,4124,380,96,飞织面料,橡胶大底,系带设计,日常休闲,秋季百搭,52,女,山东省,是,19,是
700755080,京东京造工装硬朗四季通用,京东京造,99,136,73,42,1546,92,超纤皮鞋,TPR鞋底,套脚款式,工装硬朗,四季通用,58,男,浙江省,是,16,否
338423035,京东京造简约百搭春季新款,京东京造,146,159,92,735,4454,93,飞织面料,MD发泡底,拉链鞋款,简约百搭,春季新款,52,女,山东省,是,21,否
429869089,耐克潮流潮流高街秋季百搭,耐克潮流,200,364,55,420,1102,92,超纤皮鞋,MD发泡底,松紧带鞋,潮流高街,秋季百搭,46,男,河北省,是,23,是
648248178,斯凯奇潮复古潮鞋秋季百搭,斯凯奇潮,99,121,82,3422,81,100,真皮柔软,PU中底,系带设计,复古潮鞋,秋季百搭,39,男,河南省,否,7,是
718495167,阿迪达斯潮流高街秋季百搭,阿迪达斯,99,160,62,770,4410,93,超纤皮鞋,PU中底,套脚款式,潮流高街,秋季百搭,24,男,浙江省,是,23,是
930405844,李宁休闲潮流高街四季通用,李宁休闲,99,129,77,1415,1565,90,合成革鞋,EVA轻底,套脚款式,潮流高街,四季通用,52,女,浙江省,否,13,否
218872690,回力经典工装硬朗四季通用,回力经典,136,206,66,877,838,93,高端飞织,橡胶大底,拉链鞋款,工装硬朗,四季通用,51,男,浙江省,否,22,否
850726926,鸿星尔克工装硬朗春季新款,鸿星尔克,179,245,73,843,2638,90,飞织面料,EVA轻底,松紧带鞋,工装硬朗,春季新款,51,女,江苏省,是,21,否
849254194,耐克潮流户外机能冬季保暖,耐克潮流,99,130,76,502,2089,90,超纤皮鞋,橡胶大底,魔术贴鞋,户外机能,冬季保暖,42,男,江苏省,否,22,否
500168498,京东京造户外机能夏季透气,京东京造,181,297,61,381,1025,97,真皮柔软,混合鞋底,松紧带鞋,户外机能,夏季透气,53,男,浙江省,否,19,是
167865867,其他品牌简约百搭夏季透气,其他品牌,128,191,67,1039,1051,94,高端飞织,EVA轻底,拉链鞋款,简约百搭,夏季透气,58,女,河南省,是,4,否
583647212,鸿星尔克日常休闲秋季百搭,鸿星尔克,99,121,82,430,266,95,高端飞织,EVA轻底,套脚款式,日常休闲,秋季百搭,40,男,安徽省,是,21,否
695856133,其他品牌日常休闲冬季保暖,其他品牌,99,136,73,440,24299,89,飞织面料,MD发泡底,松紧带鞋,日常休闲,冬季保暖,55,女,浙江省,否,18,是
522949098,鸿星尔克运动休闲冬季保暖,鸿星尔克,134,184,73,567,581,91,飞织面料,TPR鞋底,松紧带鞋,运动休闲,冬季保暖,54,男,福建省,是,4,是
745589872,回力经典简约百搭秋季百搭,回力经典,249,461,54,95,2133,94,混合材质,PU中底,套脚款式,简约百搭,秋季百搭,54,男,河南省,否,21,否
329067170,李宁休闲复古潮鞋秋季百搭,李宁休闲,99,129,77,3059,841,98,飞织面料,混合鞋底,拉链鞋款,复古潮鞋,秋季百搭,50,女,湖北省,否,19,是
372921945,特步男鞋户外机能夏季透气,特步男鞋,221,223,99,522,1518,94,超纤皮鞋,橡胶大底,拉链鞋款,户外机能,夏季透气,41,男,四川省,是,22,是
901590197,李宁休闲工装硬朗夏季透气,李宁休闲,99,121,82,1068,682,90,网布透气,MD发泡底,魔术贴鞋,工装硬朗,夏季透气,61,男,福建省,是,23,是
101182102,特步男鞋简约百搭春季新款,特步男鞋,207,383,54,858,253,99,真皮柔软,MD发泡底,魔术贴鞋,简约百搭,春季新款,61,男,河南省,是,20,是
257918025,特步男鞋运动休闲春季新款,特步男鞋,252,350,72,3520,699,97,高端飞织,TPR鞋底,松紧带鞋,运动休闲,春季新款,57,女,四川省,否,2,是
830344566,斯凯奇潮户外机能四季通用,斯凯奇潮,107,160,67,971,1305,92,布面材质,EVA轻底,魔术贴鞋,户外机能,四季通用,34,女,四川省,否,10,否
211693196,回力经典运动休闲春季新款,回力经典,105,113,93,24,392,94,超纤皮鞋,橡胶大底,松紧带鞋,运动休闲,春季新款,34,男,四川省,否,5,否
593093304,特步男鞋日常休闲夏季透气,特步男鞋,115,158,73,1073,1384,99,高端飞织,混合鞋底,系带设计,日常休闲,夏季透气,51,女,山东省,否,22,否
225901654,鸿星尔克潮流高街秋季百搭,鸿星尔克,108,208,52,1191,1404,94,飞织面料,PU中底,魔术贴鞋,潮流高街,秋季百搭,47,女,河南省,是,23,是
475445710,安踏运动复古潮鞋夏季透气,安踏运动,236,381,62,1496,389,99,合成革鞋,橡胶大底,松紧带鞋,复古潮鞋,夏季透气,59,男,福建省,是,22,否
761190933,鸿星尔克日常休闲四季通用,鸿星尔克,205,214,96,1320,590,97,高端飞织,PU中底,松紧带鞋,日常休闲,四季通用,39,男,安徽省,否,14,是
637121250,斯凯奇潮运动休闲冬季保暖,斯凯奇潮,99,119,83,851,415,94,网布透气,MD发泡底,松紧带鞋,运动休闲,冬季保暖,50,女,山东省,否,9,否
989472193,京东京造工装硬朗冬季保暖,京东京造,99,183,54,1108,2064,98,超纤皮鞋,混合鞋底,套脚款式,工装硬朗,冬季保暖,40,女,福建省,是,4,是
660848795,耐克潮流复古潮鞋四季通用,耐克潮流,107,114,94,32,97,92,超纤皮鞋,MD发泡底,拉链鞋款,复古潮鞋,四季通用,35,女,福建省,是,7,是
160529962,阿迪达斯潮流高街秋季百搭,阿迪达斯,99,143,69,39,661,86,高端飞织,MD发泡底,拉链鞋款,潮流高街,秋季百搭,49,女,浙江省,是,23,否
456329652,耐克潮流工装硬朗冬季保暖,耐克潮流,99,174,57,3462,220,100,布面材质,PU中底,松紧带鞋,工装硬朗,冬季保暖,45,女,安徽省,否,23,否
389902672,回力经典简约百搭冬季保暖,回力经典,99,108,92,145,346,98,网布透气,橡胶大底,套脚款式,简约百搭,冬季保暖,41,男,山东省,否,19,否
784034983,阿迪达斯简约百搭夏季透气,阿迪达斯,102,128,80,228,1169,95,超纤皮鞋,EVA轻底,松紧带鞋,简约百搭,夏季透气,32,女,福建省,否,8,是
301612814,耐克潮流户外机能四季通用,耐克潮流,303,583,52,418,2617,93,合成革鞋,橡胶大底,松紧带鞋,户外机能,四季通用,38,女,河南省,是,20,否
612499543,李宁休闲潮流高街四季通用,李宁休闲,143,193,74,589,1080,85,高端飞织,橡胶大底,套脚款式,潮流高街,四季通用,40,女,福建省,是,19,否
230378000,鸿星尔克潮流高街秋季百搭,鸿星尔克,143,179,80,1436,2288,97,网布透气,橡胶大底,系带设计,潮流高街,秋季百搭,49,女,江苏省,否,23,否
482681220,阿迪达斯潮流高街春季新款,阿迪达斯,99,122,81,1378,858,97,网布透气,混合鞋底,套脚款式,潮流高街,春季新款,41,男,福建省,是,13,是
313268345,其他品牌潮流高街冬季保暖,其他品牌,174,252,69,78,433,92,高端飞织,混合鞋底,套脚款式,潮流高街,冬季保暖,57,男,山东省,是,19,是
479215252,耐克潮流复古潮鞋四季通用,耐克潮流,118,197,60,3120,1250,93,超纤皮鞋,PU中底,魔术贴鞋,复古潮鞋,四季通用,43,女,山东省,否,11,是
667783794,阿迪达斯复古潮鞋冬季保暖,阿迪达斯,135,157,86,668,655,93,超纤皮鞋,混合鞋底,松紧带鞋,复古潮鞋,冬季保暖,40,女,山东省,否,12,是
131403078,阿迪达斯户外机能夏季透气,阿迪达斯,108,144,75,741,1304,98,网布透气,PU中底,魔术贴鞋,户外机能,夏季透气,55,女,广东省,是,14,否
585100000,鸿星尔克户外机能秋季百搭,鸿星尔克,171,335,51,4829,318,99,真皮柔软,MD发泡底,系带设计,户外机能,秋季百搭,58,女,山东省,是,0,是
308737660,阿迪达斯户外机能秋季百搭,阿迪达斯,100,101,99,992,382,97,超纤皮鞋,PU中底,松紧带鞋,户外机能,秋季百搭,61,女,江苏省,是,2,是
577321112,斯凯奇潮工装硬朗冬季保暖,斯凯奇潮,172,302,57,1346,665,94,超纤皮鞋,MD发泡底,系带设计,工装硬朗,冬季保暖,48,女,河北省,否,17,否
518080566,特步男鞋简约百搭冬季保暖,特步男鞋,99,119,83,34,162,91,布面材质,混合鞋底,套脚款式,简约百搭,冬季保暖,39,男,广东省,否,20,否
961900272,阿迪达斯户外机能夏季透气,阿迪达斯,162,191,85,176,699,97,混合材质,橡胶大底,拉链鞋款,户外机能,夏季透气,57,男,山东省,是,0,否
613891953,京东京造日常休闲夏季透气,京东京造,331,409,81,1036,2375,100,高端飞织,TPR鞋底,套脚款式,日常休闲,夏季透气,44,男,浙江省,是,14,是
928122062,鸿星尔克运动休闲夏季透气,鸿星尔克,99,122,81,36,6534,95,飞织面料,PU中底,套脚款式,运动休闲,夏季透气,48,男,四川省,是,1,否
531546272,其他品牌户外机能四季通用,其他品牌,107,113,95,88,621,94,混合材质,MD发泡底,拉链鞋款,户外机能,四季通用,50,女,广东省,是,22,否
389376315,京东京造潮流高街春季新款,京东京造,108,137,79,0,543,91,网布透气,橡胶大底,系带设计,潮流高街,春季新款,50,女,浙江省,是,20,是
888405212,阿迪达斯日常休闲四季通用,阿迪达斯,130,236,55,3594,5112,99,布面材质,TPR鞋底,系带设计,日常休闲,四季通用,36,男,福建省,是,23,是
952838673,回力经典日常休闲四季通用,回力经典,184,279,66,717,1281,93,真皮柔软,橡胶大底,松紧带鞋,日常休闲,四季通用,61,男,福建省,是,5,是
261931065,阿迪达斯复古潮鞋秋季百搭,阿迪达斯,99,105,94,1254,254,96,飞织面料,PU中底,魔术贴鞋,复古潮鞋,秋季百搭,52,男,福建省,否,22,是
922837566,其他品牌复古潮鞋冬季保暖,其他品牌,99,187,53,746,1458,97,网布透气,EVA轻底,系带设计,复古潮鞋,冬季保暖,58,女,河北省,是,20,否
645741032,回力经典运动休闲春季新款,回力经典,307,558,55,540,655,100,混合材质,PU中底,套脚款式,运动休闲,春季新款,64,女,河南省,是,22,否
585352285,回力经典工装硬朗冬季保暖,回力经典,147,196,75,158,1583,93,超纤皮鞋,EVA轻底,拉链鞋款,工装硬朗,冬季保暖,52,男,广东省,是,8,是
917823273,京东京造运动休闲秋季百搭,京东京造,447,667,67,799,562,100,合成革鞋,橡胶大底,魔术贴鞋,运动休闲,秋季百搭,53,女,四川省,否,20,否
265604026,回力经典潮流高街冬季保暖,回力经典,99,146,68,504,2375,88,混合材质,EVA轻底,魔术贴鞋,潮流高街,冬季保暖,43,女,浙江省,否,7,是
178438456,李宁休闲复古潮鞋秋季百搭,李宁休闲,378,548,69,29,1190,97,布面材质,TPR鞋底,魔术贴鞋,复古潮鞋,秋季百搭,50,男,广东省,是,1,是
701531107,鸿星尔克潮流高街四季通用,鸿星尔克,99,198,50,1006,1451,94,布面材质,混合鞋底,套脚款式,潮流高街,四季通用,36,男,山东省,是,21,是
359001538,阿迪达斯工装硬朗秋季百搭,阿迪达斯,99,190,52,1157,3574,95,布面材质,EVA轻底,系带设计,工装硬朗,秋季百搭,20,女,福建省,否,3,否
425966536,阿迪达斯简约百搭春季新款,阿迪达斯,99,152,65,2685,1593,90,混合材质,MD发泡底,松紧带鞋,简约百搭,春季新款,39,男,广东省,是,3,是
181683785,耐克潮流户外机能秋季百搭,耐克潮流,117,141,83,1286,1948,95,网布透气,MD发泡底,拉链鞋款,户外机能,秋季百搭,59,男,江苏省,否,20,是
633090563,阿迪达斯工装硬朗夏季透气,阿迪达斯,99,138,72,4780,1066,92,真皮柔软,MD发泡底,魔术贴鞋,工装硬朗,夏季透气,49,男,浙江省,是,21,是
930974962,安踏运动运动休闲夏季透气,安踏运动,643,974,66,1405,6107,91,网布透气,PU中底,拉链鞋款,运动休闲,夏季透气,52,男,江苏省,是,9,否
366618884,其他品牌复古潮鞋四季通用,其他品牌,99,132,75,1317,3967,91,高端飞织,PU中底,松紧带鞋,复古潮鞋,四季通用,48,男,四川省,是,23,是
396070993,其他品牌运动休闲冬季保暖,其他品牌,144,244,59,4505,510,93,超纤皮鞋,混合鞋底,拉链鞋款,运动休闲,冬季保暖,35,男,四川省,否,1,是
404898314,回力经典潮流高街冬季保暖,回力经典,225,281,80,1073,4604,92,飞织面料,PU中底,魔术贴鞋,潮流高街,冬季保暖,49,女,四川省,否,14,否
874368115,特步男鞋复古潮鞋秋季百搭,特步男鞋,185,253,73,39,471,90,混合材质,EVA轻底,魔术贴鞋,复古潮鞋,秋季百搭,39,男,山东省,否,3,否
278740211,斯凯奇潮户外机能秋季百搭,斯凯奇潮,100,137,73,1466,105,94,布面材质,PU中底,魔术贴鞋,户外机能,秋季百搭,42,女,四川省,否,19,否
861672088,其他品牌复古潮鞋四季通用,其他品牌,296,538,55,468,4407,96,合成革鞋,橡胶大底,系带设计,复古潮鞋,四季通用,57,女,江苏省,是,22,是
966544061,回力经典户外机能四季通用,回力经典,218,266,82,459,1314,97,布面材质,PU中底,套脚款式,户外机能,四季通用,56,女,福建省,否,8,是
421241777,安踏运动简约百搭四季通用,安踏运动,217,289,75,1225,324,93,网布透气,TPR鞋底,套脚款式,简约百搭,四季通用,52,男,山东省,是,11,否
421668530,鸿星尔克潮流高街春季新款,鸿星尔克,115,198,58,4030,1336,91,合成革鞋,混合鞋底,松紧带鞋,潮流高街,春季新款,47,男,湖北省,否,21,否
861171055,京东京造日常休闲秋季百搭,京东京造,99,148,67,2812,591,97,混合材质,TPR鞋底,套脚款式,日常休闲,秋季百搭,51,女,河北省,是,2,是
768822508,特步男鞋潮流高街春季新款,特步男鞋,206,327,63,1092,4434,94,真皮柔软,PU中底,松紧带鞋,潮流高街,春季新款,48,女,浙江省,否,15,否
207017779,回力经典运动休闲春季新款,回力经典,121,175,69,288,93,92,网布透气,橡胶大底,魔术贴鞋,运动休闲,春季新款,40,男,四川省,否,13,否
525267601,回力经典潮流高街冬季保暖,回力经典,99,108,92,30,173,93,布面材质,PU中底,系带设计,潮流高街,冬季保暖,33,男,河南省,是,20,否
768221591,耐克潮流简约百搭秋季百搭,耐克潮流,99,143,69,957,2077,95,网布透气,TPR鞋底,魔术贴鞋,简约百搭,秋季百搭,24,女,福建省,否,20,是
818464209,安踏运动潮流高街春季新款,安踏运动,117,221,53,0,3581,94,飞织面料,PU中底,拉链鞋款,潮流高街,春季新款,50,女,河北省,是,22,否
531055735,京东京造简约百搭春季新款,京东京造,203,254,80,859,827,89,真皮柔软,橡胶大底,魔术贴鞋,简约百搭,春季新款,39,女,安徽省,否,6,是
955376329,阿迪达斯复古潮鞋四季通用,阿迪达斯,204,265,77,1435,4584,88,布面材质,橡胶大底,系带设计,复古潮鞋,四季通用,38,女,广东省,是,10,是
645256055,斯凯奇潮复古潮鞋春季新款,斯凯奇潮,146,149,98,1043,1007,95,真皮柔软,TPR鞋底,魔术贴鞋,复古潮鞋,春季新款,45,男,广东省,是,20,是
450560904,鸿星尔克潮流高街秋季百搭,鸿星尔克,110,134,82,3628,10248,92,网布透气,橡胶大底,系带设计,潮流高街,秋季百搭,44,女,河北省,否,21,是
523724077,斯凯奇潮户外机能冬季保暖,斯凯奇潮,122,191,64,1024,100,93,超纤皮鞋,PU中底,魔术贴鞋,户外机能,冬季保暖,52,男,山东省,否,21,是
694148818,斯凯奇潮运动休闲夏季透气,斯凯奇潮,99,124,80,42,1266,91,高端飞织,混合鞋底,拉链鞋款,运动休闲,夏季透气,40,女,湖北省,是,20,否
714398711,李宁休闲潮流高街春季新款,李宁休闲,100,130,77,80,752,98,混合材质,PU中底,拉链鞋款,潮流高街,春季新款,40,女,江苏省,是,22,是
598308313,特步男鞋潮流高街冬季保暖,特步男鞋,135,260,52,4920,543,97,布面材质,混合鞋底,系带设计,潮流高街,冬季保暖,41,男,湖北省,是,20,否
300893245,斯凯奇潮复古潮鞋冬季保暖,斯凯奇潮,107,118,91,1309,1007,99,真皮柔软,EVA轻底,魔术贴鞋,复古潮鞋,冬季保暖,38,女,福建省,否,4,否
871425065,京东京造简约百搭春季新款,京东京造,162,235,69,3005,7154,91,高端飞织,橡胶大底,魔术贴鞋,简约百搭,春季新款,38,女,河北省,否,18,否
246461763,京东京造工装硬朗秋季百搭,京东京造,99,122,81,2838,2204,99,超纤皮鞋,PU中底,套脚款式,工装硬朗,秋季百搭,44,男,福建省,是,20,是
381655583,回力经典潮流高街冬季保暖,回力经典,99,129,77,2539,865,91,布面材质,橡胶大底,魔术贴鞋,潮流高街,冬季保暖,51,男,河南省,是,22,否
391782616,斯凯奇潮复古潮鞋夏季透气,斯凯奇潮,112,220,51,368,1101,93,高端飞织,PU中底,松紧带鞋,复古潮鞋,夏季透气,58,女,湖北省,是,2,否
578820118,阿迪达斯户外机能冬季保暖,阿迪达斯,246,289,85,988,849,90,超纤皮鞋,混合鞋底,套脚款式,户外机能,冬季保暖,47,男,广东省,否,21,是
676572868,特步男鞋复古潮鞋秋季百搭,特步男鞋,170,230,74,774,503,98,超纤皮鞋,混合鞋底,系带设计,复古潮鞋,秋季百搭,47,男,安徽省,否,23,否
326143255,鸿星尔克复古潮鞋秋季百搭,鸿星尔克,105,108,97,1369,6153,99,布面材质,混合鞋底,系带设计,复古潮鞋,秋季百搭,54,男,安徽省,否,15,是
